🕘️更新时间,#genre#
CCTV-5 体育,https://t.freetv.fun/live/cctv5-3.m3u8
CCTV-5+ 体育赛事,https://t.freetv.fun/live/cctv5-plus.php
CCTV-5+ 体育赛事,https://live.chinacert.cftest5.cn/mg/?id=641886773
CCTV-5+ 体育赛事,https://t.freetv.fun/live/cctv5-plus-2.php
CCTV-5+ 体育赛事,https://t.freetv.fun/live/cctv5-plus-6.m3u8
CCTV-5+ 体育赛事,https://t.freetv.fun/live/cctv5-plus-8.m3u8
CCTV-6 电影,http://pull-hls-f11.douyincdn.com/media/stream-695587329821377196.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1776055177&major_anchor_level=common&sign=ac74dc524cbdead720cf92a07a9500ba&t_id=037-2026040612393649C2EF8C86D956C27616-IjtU2k
CCTV-6 电影,https://t.freetv.fun/live/cctv6-4.php
CCTV-6 电影,https://t.freetv.fun/live/cctv6-5.m3u8
CCTV-6 电影,https://t.freetv.fun/live/cctv6-6.php
CCTV-6 电影,https://t.freetv.fun/live/cctv6-7.m3u8
CCTV-7 国防军事,https://t.freetv.fun/live/cctv7.m3u8
CCTV-7 国防军事,https://t.freetv.fun/live/cctv7-2.m3u8
CCTV-7 国防军事,https://t.freetv.fun/live/cctv7-9.m3u8
CCTV-7 国防军事,https://t.freetv.fun/live/cctv7-1.php
CCTV-7 国防军事,https://t.freetv.fun/live/cctv7-8.php
CCTV-8 电视剧,https://t.freetv.fun/live/cctv-8.m3u8
CCTV-8 电视剧,https://t.freetv.fun/live/cctv-8hd.m3u8
CCTV-8 电视剧,https://t.freetv.fun/live/cctv-8gao-qing.m3u8
CCTV-8 电视剧,https://t.freetv.fun/live/cctv-8hd-1.m3u8
CCTV-8 电视剧,https://t.freetv.fun/live/cctv8.php
CCTV-8K,http://ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8
CCTV-8K,https://t.freetv.fun/live/cctv8k.php
CCTV-8K,http://3501776.xyz:35455/gaoma/cctv8k_36m.m3u8
CCTV-8K,http://php.jdshipin.com/TVOD/iptv.php?id=cctv8k
CCTV-8K,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw2749731958_105918260/ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8?icpid=3&RTS=1681529690&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3
CCTV-9 纪录,https://t.freetv.fun/live/cctv9.m3u8
CCTV-9 纪录,https://t.freetv.fun/live/cctv9-1.php
CCTV-9 纪录,https://t.freetv.fun/live/cctv9-4.m3u8
CCTV-9 纪录,https://t.freetv.fun/live/cctv9-5.php
CCTV-9 纪录,https://t.freetv.fun/live/cctv9-6.php
CCTV-10 科教,https://t.freetv.fun/live/cctv10.php
CCTV-10 科教,https://t.freetv.fun/live/cctv10-2.php
CCTV-10 科教,https://t.freetv.fun/live/cctv10-5.php
CCTV-10 科教,https://t.freetv.fun/live/cctv10-6.m3u8
CCTV-10 科教,https://t.freetv.fun/live/cctv10-4.m3u8
CCTV-11 戏曲,https://t.freetv.fun/live/cctv11.php
CCTV-11 戏曲,https://t.freetv.fun/live/cctv11-2.php
CCTV-11 戏曲,https://t.freetv.fun/live/cctv11-5.m3u8
CCTV-11 戏曲,https://t.freetv.fun/live/cctv11-3.php
CCTV-11 戏曲,https://t.freetv.fun/live/cctv11-1.m3u8
CCTV-12 社会与法,https://t.freetv.fun/live/cctv12-1.php
CCTV-12 社会与法,https://t.freetv.fun/live/cctv12-2.php
CCTV-12 社会与法,https://t.freetv.fun/live/cctv12.php
CCTV-12 社会与法,https://t.freetv.fun/live/cctv12-4.m3u8
CCTV-12 社会与法,https://t.freetv.fun/live/cctv12-6.m3u8
CCTV-13 新闻,http://pull-hls-f11.douyincdn.com/media/stream-695579599148417708.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1776158026&major_anchor_level=common&sign=570d99ae8e46e223e5dcf8866006b64d&t_id=037-2026040717134608B5CC3E9E05A50957E4-1VdjWb
CCTV-13 新闻,http://pull-hls-f11.douyincdn.com/media/stream-695553383939179180.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1776158091&major_anchor_level=common&sign=b6ff08dbb56dc9d66ae8fbe7a039d11e&t_id=037-202604071714506C37CC7AC813301C7CED-7CmlV9
CCTV-13 新闻,https://cdn13.178.indevs.in/163189/790bc5f7f0f06879
CCTV-13 新闻,http://pull-hls-f11.douyincdn.com/media/stream-695553383939179180.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1775812647&major_anchor_level=common&sign=a16a13163e5a1bb150e2fdd5448bc59d&t_id=037-2026040317172716CCE7A11D64BD3CD9C0-IOLuIy
CCTV-13 新闻,https://cdn3.163189.xyz/163189/cctv13
CCTV-14 少儿,https://t.freetv.fun/live/cctv14.php
CCTV-14 少儿,https://t.freetv.fun/live/cctv14-2.php
CCTV-14 少儿,https://t.freetv.fun/live/cctv14-4.php
CCTV-14 少儿,https://t.freetv.fun/live/cctv14-5.m3u8
CCTV-14 少儿,https://t.freetv.fun/live/cctv14-8.m3u8
CCTV-15 音乐,https://t.freetv.fun/live/cctv15-1.php
CCTV-15 音乐,https://t.freetv.fun/live/cctv15-2.m3u8
CCTV-15 音乐,https://t.freetv.fun/live/cctv15.php
CCTV-15 音乐,https://t.freetv.fun/live/cctv15-3.m3u8
CCTV-15 音乐,https://t.freetv.fun/live/cctv15-5.m3u8
CCTV-16 奥林匹克,https://t.freetv.fun/live/cctv16-1.php
CCTV-16 奥林匹克,https://t.freetv.fun/live/cctv16-3.m3u8
CCTV-16 奥林匹克,https://t.freetv.fun/live/cctv16-5.m3u8
CCTV-16 奥林匹克,https://t.freetv.fun/live/cctv16-6.m3u8
CCTV-16 奥林匹克,https://t.freetv.fun/live/cctv16-8.php
CCTV-16 奥林匹克4K,https://t.freetv.fun/live/cctv16-1.php
CCTV-16 奥林匹克4K,https://t.freetv.fun/live/cctv16-3.m3u8
CCTV-16 奥林匹克4K,https://t.freetv.fun/live/cctv16-5.m3u8
CCTV-16 奥林匹克4K,https://t.freetv.fun/live/cctv16-6.m3u8
CCTV-16 奥林匹克4K,https://t.freetv.fun/live/cctv16-8.php
CCTV-17 农业农村,https://t.freetv.fun/live/cctv17-4.m3u8
CCTV-17 农业农村,https://t.freetv.fun/live/cctv17.php
CCTV-17 农业农村,https://t.freetv.fun/live/cctv17-1.php
CCTV-17 农业农村,https://t.freetv.fun/live/cctv17-3.m3u8
CCTV-17 农业农村,https://t.freetv.fun/live/cctv-17.m3u8
风云剧场,http://ott.mobaibox.com/PLTV/3/224/3221228662/index.m3u8
风云剧场,http://w.yao87.com:4022/rtp/239.76.254.50:9000
风云剧场,http://www.qfly9236.cn:8888/rtp/239.253.92.22:6073
风云剧场,https://hls-gateway.vpstv.net/streams/708861.m3u8
风云剧场,http://iptv.666230.xyz/iptv/jsyd.php/G_FENGYUNJC-CQ
第一剧场,http://ott.mobaibox.com/PLTV/3/224/3221228659/index.m3u8
第一剧场,http://ott.mobaibox.com/PLTV/3/224/3221228662/index.m3u8
第一剧场,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
第一剧场,http://w.yao87.com:4022/rtp/239.76.254.49:9000
第一剧场,http://www.qfly9236.cn:8888/rtp/239.253.92.18:6079
怀旧剧场,http://ott.mobaibox.com/PLTV/3/224/3221228671/index.m3u8
怀旧剧场,http://w.yao87.com:4022/rtp/239.76.254.53:9000
怀旧剧场,http://www.qfly9236.cn:8888/rtp/239.253.92.98:6120
怀旧剧场,https://hls-gateway.vpstv.net/streams/708853.m3u8
怀旧剧场,http://iptv.666230.xyz/iptv/jsyd.php/G_HUAIJIUJC-CQ
世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
世界地理,http://ott.mobaibox.com/PLTV/3/224/3221228680/index.m3u8
世界地理,http://w.yao87.com:4022/rtp/239.76.254.57:9000
世界地理,http://www.qfly9236.cn:8888/rtp/239.253.92.113:8066
世界地理,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077a61f4f3/1.m3u8?m3u8_level=2
风云音乐,http://ott.mobaibox.com/PLTV/3/224/3221228665/index.m3u8
风云音乐,http://w.yao87.com:4022/rtp/239.76.254.51:9000
风云音乐,http://www.qfly9236.cn:8888/rtp/239.253.92.111:8060
风云音乐,https://hls-gateway.vpstv.net/streams/708858.m3u8
风云音乐,http://iptv.666230.xyz/iptv/jsyd.php/G_FENGYUNYY-CQ
风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
风云足球,http://ott.mobaibox.com/PLTV/3/224/3221228668/index.m3u8
风云足球,http://w.yao87.com:4022/rtp/239.76.254.52:9000
风云足球,http://www.qfly9236.cn:8888/rtp/239.253.92.110:8061
风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
高尔夫网球,http://ott.mobaibox.com/PLTV/3/224/3221228138/index.m3u8
高尔夫网球,http://w.yao87.com:4022/rtp/239.76.254.62:9000
高尔夫网球,http://www.qfly9236.cn:8888/rtp/239.253.92.117:8062
高尔夫网球,https://hls-gateway.vpstv.net/streams/708857.m3u8
高尔夫网球,http://iptv.666230.xyz/iptv/jsyd.php/G_CCTV-GOLF-CQ
兵器科技,http://ott.mobaibox.com/PLTV/3/224/3221228686/index.m3u8
兵器科技,http://w.yao87.com:4022/rtp/239.76.254.59:9000
兵器科技,https://hls-gateway.vpstv.net/streams/708856.m3u8
兵器科技,http://iptv.666230.xyz/iptv/jsyd.php/G_BINGQIKJ-CQ
兵器科技,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077907bdcd/1.m3u8?m3u8_level=2
央视台球,http://ott.mobaibox.com/PLTV/3/224/3221228683/index.m3u8
央视台球,http://w.yao87.com:4022/rtp/239.76.254.58:9000
央视台球,http://www.qfly9236.cn:8888/rtp/239.253.93.231:6409
央视台球,https://epg.pw/stream/ca9c1cd4b97fb824cedd7fedfd0c7a950afdd7f00751cfbb7c2d89831d7746a5.m3u8
央视台球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8
女性时尚,http://w.yao87.com:4022/rtp/239.76.254.55:9000
女性时尚,http://www.qfly9236.cn:8888/rtp/239.253.92.249:6103
女性时尚,http://iptv.666230.xyz/iptv/jsyd.php/G_NVXINGSS-CQ
女性时尚,http://php.jdshipin.com/TVOD/iptv.php?id=nxss
女性时尚,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
央视文化精品,http://ott.mobaibox.com/PLTV/3/224/3221228677/index.m3u8
央视文化精品,http://w.yao87.com:4022/rtp/239.76.254.56:9000
央视文化精品,http://www.qfly9236.cn:8888/rtp/239.253.92.25:6104
央视文化精品,https://hls-gateway.vpstv.net/streams/708832.m3u8
央视文化精品,http://iptv.666230.xyz/iptv/jsyd.php/G_CCTV-WENHUA-CQ
卫生健康,http://php.jdshipin.com/TVOD/iptv.php?id=wsjk
电视指南,http://ott.mobaibox.com/PLTV/3/224/3221228689/index.m3u8
电视指南,http://iptv.666230.xyz/iptv/jsyd.php/G_DIANSHIZN-CQ
电视指南,http://php.jdshipin.com/TVOD/iptv.php?id=dszn
电视指南,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
电视指南,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002545/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
发现之旅,http://php.jdshipin.com/cqyx.php?id=faxian
发现之旅,https://mgtv.ottiptv.cc/mg/624878970.m3u8?userid=5559462299&sign=1289c536566e3d18d9c341b45b0f8b62fef45650acc12cf9be0d8374dad9f6a527f59055ad27e5fae1670c2276eeb13fd78d1df4e759a3649f1d3bc9b0c13490a8d73d3cfc50a9da6e9177da3495da66a5&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
发现之旅,http://goo.bkpcp.top/mg/fxzl
发现之旅,http://z.b.bkpcp.top/m.php?id=fxzl
发现之旅,http://k.061899.xyz/k.php?id=fxzl
老故事,https://cdn.jdshipin.com/cwjd.php
老故事,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
老故事,https://other.ottiptv.cc/cwjd.m3u8
老故事,http://php.jdshipin.com/yfy.php?id=cwjd
老故事,http://php.jdshipin.com/cqyx.php?id=gushi
中学生,http://php.jdshipin.com/cqyx.php?id=qicai
中学生,https://mgtv.ottiptv.cc/mg/708869532.m3u8?userid=5559462299&sign=a7d3cad14c38b1f22d562afdfc7a8c761d929ccb2054547f1fa2dbdd0de072a0ff81527aa88f27469f7b441fe4b998a4e587840b3fe4da2ae69934def09f2cc57796d35dbb0628e0c9014f373d5e4b8209&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
中学生,http://goo.bkpcp.top/mg/zxs
中学生,http://z.b.bkpcp.top/m.php?id=zxs
中学生,http://k.061899.xyz/k.php?id=zxs
新科动漫,http://cctvtxyh5ca.liveplay.myqcloud.com/live/xinkedongman_2/index.m3u8
CGTN,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226666/1.m3u8
CGTN,https://woshinibaba.tzh911.qzz.io/play-smt.php?id=CGTN/
CGTN,https://zby.130519.xyz/PLTV/11/224/3221226016/index.m3u8
CGTN,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010095
CGTN Français,https://stream1.freetv.fun/rt-francais-1.m3u8
CGTN Français,https://stream1.freetv.fun/rt-francais-2.m3u8
CGTN Français,https://stream1.freetv.fun/rt-francais-3.m3u8
CGTN Français,https://stream1.freetv.fun/cgtn-francais-2.m3u8
CGTN Français,https://news.cgtn.com/resource/live/french/cgtn-f.m3u8
CGTN Español,https://stream1.freetv.fun/cgtn-espanol-1.m3u8
CGTN Español,https://stream1.freetv.fun/rt-espanol-1.m3u8
CGTN Español,https://news.cgtn.com/resource/live/espanol/cgtn-e.m3u8
CGTN Documentary,https://stream1.freetv.fun/rt-documentary-4.m3u8
CGTN Documentary,https://stream1.freetv.fun/rt-documentary-5.m3u8
CGTN Documentary,https://stream1.freetv.fun/cgtn-documentary-8.m3u8
CGTN Documentary,https://stream1.freetv.fun/cgtn-documentary-3.m3u8
CGTN Documentary,https://stream1.freetv.fun/cgtn-documentary-7.ctv
CETV-1 综合教育,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226494/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EB8MrpAzJ_Bw12HHVBcZO6g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNONWWecbSKZXNjh_5hExtTC%2CEND
CETV-2 空中课堂,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226537/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7AxXs4eTU2oiWrhopr9sHw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNxsM0Bor098BJglrhfEQTl%2CEND
CETV-4 职业教育,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226557/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBzZToIaOOoaa_jAUfhUQHQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOD9BEmVSNbqSQpqXZxnxbk%2CEND
CETV-4 职业教育,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226724/1.m3u8
CHC 家庭影院,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002028/index.m3u8?IASHttpSessionId=
CHC 动作电影,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002030/index.m3u8?IASHttpSessionId=
CHC 影迷电影,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002029/index.m3u8?IASHttpSessionId=
央广购物,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001420/index.m3u8?
央广购物,http://170329.xyz:8999/udp/239.109.205.75:8536
央广购物,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226032/index.m3u8
中国天气,http://php.jdshipin.com/itv6.php?cid=hnbblive&id=2000000002000000057
中国天气,http://php.jdshipin.com/itv6s.php?cid=bestzb&id=5000000005000031974
中国天气,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000005000031974/index.m3u8?channel-id=bestzb&Contentid=5000000005000031974&livemode=1&stbId=3
中国天气,http://[2605:6400:20:e33:19c6:b2fe:332b:d62d]:9090/live/1943.m3u8
中国天气,http://congtou.top:9292/rtp/239.77.1.2:5146
中国交通,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000073/index.m3u8?IASHttpSessionId=
中国交通,http://congtou.top:9292/rtp/239.77.1.249:5146
中国交通,http://[2409:8087:6a01:1020::f]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226286/1/index.m3u8?fmt=ts2hls
中国交通,http://[2409:8087:6a01:1020::c]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226286/1/index.m3u8?fmt=ts2hls
中国交通,http://[2409:8087:6a01:1020::e]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226286/1/index.m3u8?fmt=ts2hls
经典电影,https://yylunbo.ottiptv.cc/yy/1414812324
经典电影,https://tv.iill.top/4gtv/201
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-9.ctv
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-8.ctv
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-15.ctv

📡卫视频道,#genre#
北京卫视,http://ott.mobaibox.com/PLTV/3/224/3221227508/index.m3u8
北京卫视,http://39.165.39.49:85/tsfile/live/1130_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://ott.mobaibox.com/PLTV/4/224/3221227896/index.m3u8
北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-1.m3u8
北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-2.m3u8
北京卫视4K,http://ott.mobaibox.com/PLTV/4/224/3221227896/index.m3u8
北京卫视4K,http://ott.mobaibox.com/PLTV/3/224/3221227508/index.m3u8
北京卫视4K,http://39.165.39.49:85/tsfile/live/1130_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视4K,https://t.freetv.fun/live/bei-jing-wei-shi-1.m3u8
北京卫视4K,https://t.freetv.fun/live/bei-jing-wei-shi-2.m3u8
天津卫视,http://ott.mobaibox.com/PLTV/3/224/3221227488/index.m3u8
天津卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226686/1.m3u8
天津卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221226022/index.m3u8?servicetype=1
天津卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225675/index.m3u8?servicetype=1
天津卫视,http://k.061899.xyz/k.php?id=tjws
河北卫视,http://ott.mobaibox.com/PLTV/3/224/3221228106/index.m3u8
河北卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226665/1.m3u8
河北卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226684/1.m3u8
河北卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226665/1.m3u8
河北卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225773/index.m3u8?servicetype=1
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-3-2.m3u8
山西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226704/1.m3u8
山西卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226704/1.m3u8
山西卫视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
山西卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225785/index.m3u8?servicetype=1
内蒙古卫视,http://ott.mobaibox.com/PLTV/3/224/3221227557/index.m3u8
内蒙古卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226685/1.m3u8
内蒙古卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226685/1.m3u8
内蒙古卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225751/index.m3u8?servicetype=1
内蒙古卫视,http://k.061899.xyz/k.php?id=nmgws
辽宁卫视,http://ott.mobaibox.com/PLTV/3/224/3221227485/index.m3u8
辽宁卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226689/1.m3u8
辽宁卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221226007/index.m3u8?servicetype=1
辽宁卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225779/index.m3u8?servicetype=1
辽宁卫视,http://k.061899.xyz/k.php?id=lnws
吉林卫视,http://ott.mobaibox.com/PLTV/3/224/3221228130/index.m3u8
吉林卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226671/1.m3u8
吉林卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226671/1.m3u8
吉林卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225678/index.m3u8?servicetype=1
吉林卫视,http://k.061899.xyz/k.php?id=jlws
黑龙江卫视,http://ott.mobaibox.com/PLTV/3/224/3221227514/index.m3u8
黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8
黑龙江卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226716/1.m3u8
黑龙江卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221226019/index.m3u8?servicetype=1
黑龙江卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225734/index.m3u8?servicetype=1
上海卫视,http://[2409:8087:5c0b:10:2::77]:6610/000000001000/1000000001000030202/1.m3u8?channel-id=ystenlive&Contentid=1000000001000030202&livemode=1&stbId=0
上海卫视,https://stream1.freetv.fun/shang-hai-wei-shi-2.m3u8
上海卫视,https://stream1.freetv.fun/shang-hai-wei-shi-3.m3u8
上海卫视,https://stream1.freetv.fun/shang-hai-wei-shi-11.m3u8
上海卫视,https://stream1.freetv.fun/shang-hai-dong-fang-wei-shi-2.m3u8
东方卫视4K,http://ott.mobaibox.com/PLTV/3/224/3221227511/index.m3u8
东方卫视4K,http://39.165.39.49:85/tsfile/live/1128_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视4K,http://k.061899.xyz/m.php?id=dfws
江苏卫视,http://ott.mobaibox.com/PLTV/3/224/3221228097/index.m3u8
江苏卫视,http://39.165.39.49:85/tsfile/live/1129_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226692/1.m3u8
江苏卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221226025/index.m3u8?servicetype=1
江苏卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225722/index.m3u8?servicetype=1
江苏卫视4K,http://ott.mobaibox.com/PLTV/4/224/3221228897/index.m3u8
江苏卫视4K,http://ott.mobaibox.com/PLTV/3/224/3221228097/index.m3u8
江苏卫视4K,http://39.165.39.49:85/tsfile/live/1129_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视4K,http://k.061899.xyz/m.php?id=jsws
浙江卫视,http://ott.mobaibox.com/PLTV/3/224/3221227491/index.m3u8
浙江卫视,http://39.165.39.49:85/tsfile/live/1127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,https://ali-xwl.cztv.com/live/channel011080Pnew.m3u8
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226690/1.m3u8
浙江卫视4K,http://ott.mobaibox.com/PLTV/3/224/3221227491/index.m3u8
浙江卫视4K,http://39.165.39.49:85/tsfile/live/1127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视4K,http://k.061899.xyz/m.php?id=zjws
浙江卫视4K,http://ali-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视4K,https://ali-xwl.cztv.com/live/channel4k2160p.m3u8
安徽卫视,http://ott.mobaibox.com/PLTV/3/224/3221227558/index.m3u8
安徽卫视,http://39.165.39.49:85/tsfile/live/1134_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226655/1.m3u8
